TIME;VELOCITY
1050.000000;374.447388
1051.000000;374.516785
1052.000000;376.788971
1053.000000;375.431641
1054.000000;375.607056
1055.000000;377.286316
1056.000000;376.078888
1057.000000;375.659363
1058.000000;377.452515
1059.000000;378.522491
1060.000000;377.451843
1061.000000;379.377808
1062.000000;379.884338
1063.000000;378.982544
1064.000000;380.322144
1065.000000;380.937256
1066.000000;380.815582
1067.000000;381.430725
1068.000000;383.493408
1069.000000;384.098114
1070.000000;383.251953
1071.000000;384.607208
1072.000000;385.196869
1073.000000;385.011658
1074.000000;387.002411
1075.000000;387.499115
1076.000000;386.513550
1077.000000;388.436890
1078.000000;389.595215
1079.000000;390.026459
1080.000000;388.275269
1081.000000;390.157349
1082.000000;390.515320
1083.000000;390.853607
1084.000000;391.162537
1085.000000;392.184784
1086.000000;390.970764
1087.000000;391.945190
1088.000000;392.127167
1089.000000;393.004059
1090.000000;393.127747
1091.000000;392.527649
1092.000000;393.365997
1093.000000;394.192505
1094.000000;393.566162
1095.000000;392.962189
1096.000000;393.787415
1097.000000;393.856750
1098.000000;393.191895
1099.000000;395.449646
1100.000000;394.772308
1101.000000;394.152557
1102.000000;395.027527
1103.000000;394.422852
1104.000000;395.300415
1105.000000;396.205444
1106.000000;394.945129
1107.000000;395.901154
1108.000000;396.881470
1109.000000;395.694397
1110.000000;396.711304
1111.000000;397.745300
1112.000000;395.863190
1113.000000;396.894592
1114.000000;399.360413
1115.000000;398.924561
1116.000000;397.801575
1117.000000;400.356445
1118.000000;399.995148
1119.000000;398.943542
1120.000000;401.554688
1121.000000;401.979370
1122.000000;400.984009
1123.000000;402.954468
1124.000000;403.473389
1125.000000;401.811188
1126.000000;403.822205
1127.000000;405.044739
1128.000000;404.076111
1129.000000;406.043945
1130.000000;406.531494
1131.000000;407.031464
1132.000000;407.552368
1133.000000;408.081848
1134.000000;408.615173
1135.000000;409.145203
1136.000000;409.671387
1137.000000;410.186462
1138.000000;410.684448
1139.000000;411.164795
1140.000000;411.617615
1141.000000;412.040405
1142.000000;411.691559
1143.000000;412.018127
1144.000000;414.477478
1145.000000;413.239929
1146.000000;413.462402
1147.000000;413.642426
1148.000000;413.767395
1149.000000;413.845215
1150.000000;415.360291
1151.000000;413.911377
1152.000000;414.656738
1153.000000;416.125916
1154.000000;413.945404
1155.000000;414.701233
1156.000000;416.182190
1157.000000;414.013489
1158.000000;414.781067
1159.000000;417.011353
1160.000000;414.879272
1161.000000;414.254272
1162.000000;416.546051
1163.000000;415.164581
1164.000000;414.543518
1165.000000;416.836609
1166.000000;416.190033
1167.000000;415.589294
1168.000000;417.211609
1169.000000;416.635071
1170.000000;416.101685
1171.000000;417.784851
1172.000000;417.263275
1173.000000;416.780334
1174.000000;417.766541
1175.000000;417.257385
1176.000000;418.201050
1177.000000;419.154572
1178.000000;417.915771
1179.000000;418.869202
1180.000000;419.826660
1181.000000;417.842468
1182.000000;418.758606
1183.000000;420.361328
1184.000000;418.272400
1185.000000;419.080597
1186.000000;420.570709
1187.000000;418.366638
1188.000000;419.061584
1189.000000;421.173462
1190.000000;418.883636
1191.000000;419.547882
1192.000000;420.185272
1193.000000;418.615967
1194.000000;419.258606
1195.000000;419.879669
1196.000000;418.294647
1197.000000;418.926788
1198.000000;419.539368
1199.000000;418.693176
1200.000000;419.348877
1201.000000;418.562958
1202.000000;417.775696
1203.000000;419.187317
1204.000000;418.408539
1205.000000;417.635651
1206.000000;419.797211
1207.000000;419.058350
1208.000000;419.119202
1209.000000;419.958191
1210.000000;419.398010
1211.000000;419.631592
1212.000000;420.639435
1213.000000;420.242859
1214.000000;420.631592
1215.000000;421.783966
1216.000000;421.522888
1217.000000;422.033325
1218.000000;423.295044
1219.000000;424.614380
1220.000000;423.783264
1221.000000;425.190857
1222.000000;426.634552
1223.000000;425.915344
1224.000000;427.411316
1225.000000;429.661255
1226.000000;429.014038
1227.000000;429.870605
1228.000000;432.200989
1229.000000;430.874512
1230.000000;433.221893
1231.000000;434.802368
1232.000000;433.456177
1233.000000;435.764313
1234.000000;437.279968
1235.000000;435.842834
1236.000000;438.039734
1237.000000;439.420593
1238.000000;438.570435
1239.000000;440.617493
1240.000000;441.146912
1241.000000;440.169800
1242.000000;442.076813
1243.000000;442.452454
1244.000000;441.309784
1245.000000;443.777649
1246.000000;443.992310
1247.000000;443.476593
1248.000000;444.403931
1249.000000;444.576721
1250.000000;444.013245
1251.000000;444.150696
1252.000000;444.236389
1253.000000;444.275635
1254.000000;445.007996
1255.000000;444.232452
1256.000000;444.909790
1257.000000;444.836487
1258.000000;445.483643
1259.000000;444.685364
1260.000000;444.640198
1261.000000;445.316162
1262.000000;444.551819
1263.000000;445.285400
1264.000000;444.550476
1265.000000;445.308350
1266.000000;446.840942
1267.000000;445.509216
1268.000000;445.719971
1269.000000;446.711334
1270.000000;445.539337
1271.000000;446.593628
1272.000000;446.931885
1273.000000;447.295166
1274.000000;449.159576
1275.000000;447.397827
